LOCATIONID;X1;Y1;Z1;.....;Xn;Yn;Zn;(Profiel);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00026;0;0;-2.74;7.03;0;-2.74;7.344;0;-2.53;8.09;0;-2.03;8.62;0;-1.611;8.89;0;-1.448;9.36;0;-1.251;9.7;0;-1.163;10;0;-1.051;10.61;0;-1.101;10.75;0;-1.125;11.55;0;-1.165;12.35;0;-1.205;14.05;0;-1.325;14.24;0;-1.323;14.72;0;-1.388;15.16;0;-1.684;16.282;0;-2.209;16.563;0;-2.341;16.65;0;-2.381;18.22;0;-2.927;20.02;0;-3.288;21.92;0;-3.594;24.28;0;-3.757;28.21;0;-3.849;32.77;0;-3.951;37.42;0;-3.937;41.55;0;-4.018;43.8;0;-4.046;44.355;0;-4.1;45.32;0;-4.194;46.53;0;-4.404;47.13;0;-4.549;47.38;0;-4.571;48.06;0;-4.647;48.75;0;-4.658;48.86;0;-4.681;49.2;0;-5.182;49.62;0;-5.397;49.673;0;-5.45;49.92;0;-5.697;51.31;0;-5.703;51.563;0;-5.45;51.69;0;-5.323;51.94;0;-5.056;52.24;0;-4.723;52.85;0;-4.71;53;0;-4.572;53.55;0;-4.507;53.97;0;-4.44;54.3;0;-4.24;55.18;0;-4.16;59.77;0;-4.327;63.99;0;-4.415;70.14;0;-4.445;76.69;0;-4.48;79.78;0;-4.463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00028;0;0;-2.375;6.782;0;-2.375;7.437;0;-1.965;7.717;0;-1.76;7.943;0;-1.594;8.014;0;-1.556;8.151;0;-1.353;8.673;0;-1.069;8.96;0;-0.956;10;0;-0.716;10.949;0;-0.631;13.111;0;-0.545;15.424;0;-0.48;16.916;0;-0.538;16.944;0;-0.539;18.339;0;-0.6;19.416;0;-0.699;20.102;0;-0.887;21.295;0;-1.332;22.249;0;-1.76;22.605;0;-1.92;24.047;0;-2.528;24.358;0;-2.66;25.4;0;-3.103;26.641;0;-3.498;27.63;0;-3.718;29.115;0;-3.851;29.676;0;-3.884;32.607;0;-3.814;35.506;0;-3.761;36.028;0;-3.764;37.722;0;-3.831;38.744;0;-3.946;41.961;0;-4.411;45.033;0;-4.208;45.433;0;-4.224;50.117;0;-4.347;54.393;0;-4.512;58.735;0;-4.606;64.176;0;-4.653;65.527;0;-4.7;68.689;0;-4.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00029;0;0;-2.375;6.782;0;-2.375;7.437;0;-1.965;7.717;0;-1.76;7.943;0;-1.594;8.014;0;-1.556;8.151;0;-1.353;8.673;0;-1.069;8.96;0;-0.956;10;0;-0.716;10.949;0;-0.631;13.111;0;-0.545;14.444;0;-0.508;15.424;0;-0.48;16.944;0;-0.539;18.339;0;-0.6;19.416;0;-0.699;20.102;0;-0.887;21.295;0;-1.332;22.249;0;-1.76;22.605;0;-1.92;24.047;0;-2.528;24.358;0;-2.66;25.4;0;-3.103;26.641;0;-3.498;27.63;0;-3.718;29.115;0;-3.851;29.676;0;-3.884;32.607;0;-3.814;35.506;0;-3.761;36.028;0;-3.764;37.722;0;-3.831;38.744;0;-3.946;41.961;0;-4.411;45.033;0;-4.208;45.433;0;-4.224;50.117;0;-4.347;54.393;0;-4.512;58.735;0;-4.606;64.176;0;-4.653;65.527;0;-4.7;68.689;0;-4.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00030;0;0;-2.375;6.782;0;-2.375;7.437;0;-1.965;7.717;0;-1.76;7.943;0;-1.594;8.014;0;-1.556;8.151;0;-1.353;8.673;0;-1.069;8.96;0;-0.956;10;0;-0.716;10.949;0;-0.631;13.111;0;-0.545;15.424;0;-0.48;16.916;0;-0.538;16.944;0;-0.539;18.339;0;-0.6;19.416;0;-0.699;20.102;0;-0.887;21.295;0;-1.332;22.249;0;-1.76;22.605;0;-1.92;24.047;0;-2.528;24.358;0;-2.66;25.4;0;-3.103;26.641;0;-3.498;27.63;0;-3.718;29.115;0;-3.851;29.676;0;-3.884;32.607;0;-3.814;35.506;0;-3.761;36.028;0;-3.764;37.722;0;-3.831;38.744;0;-3.946;41.961;0;-4.411;45.033;0;-4.208;45.433;0;-4.224;50.117;0;-4.347;54.393;0;-4.512;58.735;0;-4.606;64.176;0;-4.653;65.527;0;-4.7;68.689;0;-4.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00031;0;0;-2.39;5.392;0;-2.39;7.192;0;-1.19;9.414;0;-1.088;11.358;0;-1.069;11.636;0;-1.066;13.858;0;-1.15;16.08;0;-1.509;18.302;0;-1.948;20.524;0;-2.367;21.879;0;-2.6;22.746;0;-2.749;24.968;0;-3.176;27.19;0;-3.477;29.412;0;-3.964;31.286;0;-4.19;31.634;0;-4.232;33.985;0;-4.503;42.873;0;-4.594;45.095;0;-4.639;47.317;0;-4.699;49.539;0;-4.762;51.761;0;-4.832;53.983;0;-4.894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00032;0;0;-2.375;6.782;0;-2.375;7.437;0;-1.965;7.717;0;-1.76;7.943;0;-1.594;8.014;0;-1.556;8.151;0;-1.353;8.673;0;-1.069;8.96;0;-0.956;10;0;-0.716;10.949;0;-0.631;13.111;0;-0.545;15.424;0;-0.48;15.839;0;-0.496;16.944;0;-0.539;18.339;0;-0.6;19.416;0;-0.699;20.102;0;-0.887;21.295;0;-1.332;22.249;0;-1.76;22.605;0;-1.92;24.047;0;-2.528;24.358;0;-2.66;25.4;0;-3.103;26.641;0;-3.498;27.63;0;-3.718;29.115;0;-3.851;29.676;0;-3.884;32.607;0;-3.814;35.506;0;-3.761;36.028;0;-3.764;37.722;0;-3.831;38.744;0;-3.946;41.961;0;-4.411;45.033;0;-4.208;45.433;0;-4.224;50.117;0;-4.347;54.393;0;-4.512;58.735;0;-4.606;64.176;0;-4.653;65.527;0;-4.7;68.689;0;-4.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00034;0;0;-2.72;13.65;0;-2.72;14.572;0;-2.077;15.6;0;-1.42;17.18;0;-1.11;19.45;0;-0.9;20;0;-0.91;21.72;0;-0.93;23.76;0;-0.84;23.99;0;-0.83;26.26;0;-0.95;28.53;0;-1.11;30.8;0;-1.25;33.07;0;-1.39;35.34;0;-1.53;39.16;0;-1.8;39.88;0;-1.85;43.39;0;-2.06;45.66;0;-2.15;48.96;0;-2.3;60.31;0;-3.65;62.58;0;-3.92;64.54;0;-4.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00040;0;0;-2.75;5.989;0;-2.75;7.264;0;-1.9;7.582;0;-1.793;7.6;0;-1.74;7.664;0;-1.551;7.764;0;-1.466;7.92;0;-1.44;8.322;0;-1.373;8.488;0;-1.24;8.534;0;-1.203;8.965;0;-1.118;9.211;0;-1.069;10;0;-0.947;11.465;0;-0.944;12.777;0;-1.164;13.211;0;-1.24;14.352;0;-1.44;16.064;0;-1.74;16.155;0;-1.756;19.143;0;-2.237;21.711;0;-2.743;22.932;0;-2.974;24.627;0;-2.935;26.473;0;-3.084;27.507;0;-3.179;28.341;0;-3.364;29.327;0;-3.511;31.383;0;-3.967;32.657;0;-4.228;34.153;0;-4.609;36.268;0;-5.021;38.208;0;-5.221;40.037;0;-5.42;40.794;0;-5.54;41.432;0;-5.641;42.462;0;-5.869;42.53;0;-5.944;42.708;0;-6.103;43.038;0;-6.298;43.678;0;-6.938;52.918;0;-6.936;53.308;0;-6.546;53.573;0;-6.461;53.681;0;-5.54;53.695;0;-5.416;53.77;0;-5.413;54.086;0;-5.339;54.92;0;-5.197;56.637;0;-5.171;58.21;0;-5.146;59.399;0;-5.279;59.728;0;-5.383;59.8;0;-5.506;59.853;0;-5.539;60.025;0;-6.304;60.507;0;-6.566;60.608;0;-6.542;60.849;0;-6.619;61.05;0;-6.676;61.756;0;-6.831;62.554;0;-7.629;65;0;-7.629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00042;0;0;-3.45;14.025;0;-3.45;14.698;0;-3.004;14.753;0;-2.63;14.827;0;-2.13;14.862;0;-1.892;15;0;-1.873;15.619;0;-1.842;15.965;0;-1.825;16.559;0;-1.791;17.404;0;-1.802;18.119;0;-1.937;20.198;0;-2.692;22.109;0;-3.534;24.018;0;-4.175;24.519;0;-4.391;25.169;0;-4.435;25.222;0;-4.448;25.431;0;-4.844;25.872;0;-4.956;25.965;0;-5.05;26.362;0;-5.45;28.251;0;-5.45;28.652;0;-5.05;28.791;0;-4.912;29.252;0;-4.96;29.4;0;-4.366;30.773;0;-4.374;32.564;0;-4.191;35.151;0;-4.219;38.499;0;-4.124;40.551;0;-4.141;41.003;0;-4.088;41.114;0;-4.069;46.499;0;-4.07;47.044;0;-4.097;48.087;0;-4.156;49.594;0;-4.324;51.747;0;-4.312;55.56;0;-4.482;56.753;0;-4.395;60.992;0;-4.479;65.088;0;-4.66;70.466;0;-4.667;75.614;0;-4.772;80.448;0;-4.775;85.395;0;-4.831;89.242;0;-4.865;90.825;0;-4.785;93.123;0;-4.632;93.534;0;-4.543;94.375;0;-4.57;94.988;0;-4.581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00043;0;0;-1.8;9.516;0;-1.8;9.966;0;-1.498;10.314;0;-1.432;10.433;0;-0.688;10.518;0;-0.327;10.669;0;-0.372;12.64;0;-0.366;13.632;0;-0.276;13.788;0;-0.275;14.761;0;-0.182;15;0;-0.159;16.364;0;-0.145;16.59;0;-0.168;17.261;0;-0.236;18.267;0;-0.386;19.128;0;-0.753;20.014;0;-1.239;20.889;0;-1.543;22.315;0;-1.812;23.476;0;-1.919;24.287;0;-1.945;24.413;0;-2.085;24.648;0;-2.634;24.919;0;-2.654;25.519;0;-3.254;35.605;0;-3.254;36.345;0;-2.514;36.63;0;-2.349;36.753;0;-2.079;37.015;0;-2.011;39.118;0;-1.631;42.765;0;-1.579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00044;0;0;-1.609;7.534;0;-1.609;7.654;0;-1.529;7.913;0;-1.15;7.995;0;-0.673;7.996;0;-0.453;8.275;0;-0.535;9.223;0;-0.411;9.358;0;-0.356;10;0;-0.097;11.858;0;-0.121;13.104;0;-0.396;14.653;0;-0.713;16.566;0;-0.604;17.606;0;-0.677;18.548;0;-0.827;18.955;0;-0.875;19.099;0;-0.881;21.977;0;-0.982;22.196;0;-0.978;23.615;0;-1.092;24.397;0;-1.197;24.543;0;-1.154;24.62;0;-1.16;24.72;0;-2.68;25.09;0;-2.669;50;0;-2.669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00045;0;0;-1.609;7.534;0;-1.609;7.654;0;-1.529;7.913;0;-1.15;7.995;0;-0.673;7.996;0;-0.453;8.275;0;-0.535;9.223;0;-0.411;9.358;0;-0.356;10;0;-0.097;11.858;0;-0.121;13.104;0;-0.396;14.653;0;-0.713;16.566;0;-0.604;17.606;0;-0.677;18.548;0;-0.827;18.955;0;-0.875;19.099;0;-0.881;21.977;0;-0.982;22.196;0;-0.978;23.615;0;-1.092;24.397;0;-1.197;24.543;0;-1.154;24.62;0;-1.16;24.72;0;-2.68;25.09;0;-2.669;50;0;-2.669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00046;0;0;-1.8;9.516;0;-1.8;9.966;0;-1.498;10.314;0;-1.432;10.433;0;-0.688;10.518;0;-0.327;10.669;0;-0.372;12.64;0;-0.366;13.632;0;-0.276;13.788;0;-0.275;14.761;0;-0.182;15;0;-0.159;16.364;0;-0.145;16.59;0;-0.168;17.261;0;-0.236;18.267;0;-0.386;19.128;0;-0.753;20.014;0;-1.239;20.889;0;-1.543;22.315;0;-1.812;23.476;0;-1.919;24.287;0;-1.945;24.413;0;-2.085;24.648;0;-2.634;24.919;0;-2.654;25.519;0;-3.254;35.605;0;-3.254;36.345;0;-2.514;36.63;0;-2.349;36.753;0;-2.079;37.015;0;-2.011;39.118;0;-1.631;42.765;0;-1.579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00047;0;0;-1.8;9.516;0;-1.8;9.966;0;-1.498;10.314;0;-1.432;10.433;0;-0.688;10.518;0;-0.327;10.669;0;-0.372;12.64;0;-0.366;13.632;0;-0.276;13.788;0;-0.275;14.761;0;-0.182;15;0;-0.159;16.364;0;-0.145;16.59;0;-0.168;17.261;0;-0.236;18.267;0;-0.386;19.128;0;-0.753;20.014;0;-1.239;20.889;0;-1.543;22.315;0;-1.812;23.476;0;-1.919;24.287;0;-1.945;24.413;0;-2.085;24.648;0;-2.634;24.919;0;-2.654;25.519;0;-3.254;35.605;0;-3.254;36.345;0;-2.514;36.63;0;-2.349;36.753;0;-2.079;37.015;0;-2.011;39.118;0;-1.631;42.765;0;-1.579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00048;0;0;-3.121;5;0;-3.121;6.854;0;-3.121;7.061;0;-3.122;7.155;0;-0.692;7.253;0;-0.471;7.284;0;-0.451;7.316;0;-0.227;7.365;0;-0.198;7.402;0;-0.191;8.429;0;-0.072;8.773;0;-0.038;10;0;-0.006;10.199;0;-0.021;10.803;0;0.022;11.008;0;0.036;11.78;0;0.047;12.458;0;0.042;13.004;0;-0.001;13.303;0;-0.023;14.026;0;-0.126;14.813;0;-0.428;15.68;0;-0.865;15.701;0;-0.873;16.732;0;-1.621;17.079;0;-1.997;17.157;0;-2.116;17.292;0;-2.42;17.495;0;-2.45;17.529;0;-2.455;17.824;0;-2.75;18.224;0;-3.15;18.319;0;-3.245;18.854;0;-3.252;18.956;0;-3.15;19.356;0;-2.75;19.614;0;-2.492;19.674;0;-2.45;19.805;0;-2.358;19.965;0;-2.062;20.274;0;-1.851;20.881;0;-1.608;21.235;0;-1.566;22.982;0;-1.502;23.508;0;-1.496;23.851;0;-1.574;24.605;0;-1.536;25.484;0;-1.507;26.307;0;-1.532;29.785;0;-1.519;31.647;0;-1.57;37.488;0;-1.622;41.288;0;-1.541;41.989;0;-1.198;44.844;0;-1.323;50.483;0;-1.412;54.413;0;-1.314;55.71;0;-1.288;56.907;0;-1.292;58.346;0;-1.316;58.663;0;-1.326;59.761;0;-1.392;60.841;0;-1.554;62.184;0;-1.776;63.253;0;-1.99;63.828;0;-2.035;66.151;0;-2.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00049;0;0;-2.82;8.12;0;-2.82;8.65;0;-2.47;8.766;0;-2.17;8.94;0;-1.72;9.04;0;-1.62;9.16;0;-1.59;13.6;0;-1.53;18.19;0;-1.53;22.1;0;-1.54;26.46;0;-1.75;27.71;0;-1.51;28.083;0;-1.421;28.42;0;-1.34;29.77;0;-1.22;30;0;-1.2;31.21;0;-1.15;31.81;0;-1.21;31.91;0;-1.21;33.01;0;-1.15;34.23;0;-1.15;34.34;0;-1.16;35.07;0;-1.19;35.19;0;-1.17;35.31;0;-1.18;35.33;0;-1.29;35.46;0;-1.29;35.5;0;-1.27;37.77;0;-1.26;39.72;0;-1.3;40.66;0;-1.32;40.69;0;-1.31;40.8;0;-1.34;40.86;0;-1.21;40.97;0;-1.19;41;0;-1.21;42.22;0;-1.18;42.38;0;-1.19;42.85;0;-1.25;46.624;0;-2.17;51.957;0;-3.47;53.27;0;-3.79;53.45;0;-3.79;58.46;0;-3.84;58.65;0;-3.8;61.15;0;-3.93;61.36;0;-3.93;63.35;0;-4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00050;0;0;-2.82;8.12;0;-2.82;8.65;0;-2.47;8.766;0;-2.17;8.94;0;-1.72;9.04;0;-1.62;9.16;0;-1.59;13.6;0;-1.53;18.19;0;-1.53;22.1;0;-1.54;26.46;0;-1.75;27.71;0;-1.51;28.083;0;-1.421;28.42;0;-1.34;29.77;0;-1.22;30;0;-1.2;31.21;0;-1.15;31.81;0;-1.21;31.91;0;-1.21;33.01;0;-1.15;34.23;0;-1.15;34.34;0;-1.16;35.07;0;-1.19;35.19;0;-1.17;35.31;0;-1.18;35.33;0;-1.29;35.46;0;-1.29;35.5;0;-1.27;37.77;0;-1.26;40.35;0;-1.314;40.66;0;-1.32;40.69;0;-1.31;40.8;0;-1.34;40.86;0;-1.21;40.97;0;-1.19;41;0;-1.21;42.22;0;-1.18;42.38;0;-1.19;42.85;0;-1.25;46.624;0;-2.17;51.957;0;-3.47;53.27;0;-3.79;53.45;0;-3.79;58.46;0;-3.84;58.65;0;-3.8;61.15;0;-3.93;61.36;0;-3.93;63.35;0;-4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00051;0;0;-1.73;4.27;0;-1.52;6.83;0;-1.57;7.06;0;-1.52;8.09;0;-1.13;8.21;0;-1.11;8.73;0;-1.086;9.75;0;-1.04;10.91;0;-1.03;11.23;0;-1.01;11.59;0;-1.15;11.96;0;-1.35;12.13;0;-1.42;13.9;0;-2.6;20.23;0;-2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00052;0;0;-2.6;6.85;0;-2.6;7.859;0;-1.928;8.166;0;-1.723;8.44;0;-1.54;8.54;0;-1.41;9.077;0;-1.25;11.81;0;-1.345;12.83;0;-1.38;14.31;0;-1.53;15.1;0;-1.7;15.8;0;-2.06;16.08;0;-2.25;16.339;0;-2.509;16.936;0;-3.089;16.98;0;-3.15;17.08;0;-3.25;35;0;-3.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00053;0;0;-2.679;6.987;0;-2.679;7.5;0;-2.337;7.87;0;-2.09;8.142;0;-1.909;8.361;0;-1.855;8.377;0;-1.84;8.688;0;-1.54;8.836;0;-1.522;9.324;0;-1.478;9.758;0;-1.438;10;0;-1.262;10.561;0;-1.192;11.117;0;-1.219;11.824;0;-1.332;12.443;0;-1.561;13.203;0;-1.872;13.473;0;-1.946;14.052;0;-2.105;14.556;0;-2.158;14.695;0;-2.436;14.963;0;-2.628;15.093;0;-2.721;15.623;0;-3.25;16.132;0;-3.25;16.544;0;-2.842;16.692;0;-2.696;16.95;0;-2.38;17.077;0;-2.1;17.091;0;-2.07;17.224;0;-2.024;18.559;0;-1.788;19.57;0;-1.693;20.87;0;-1.712;23.171;0;-1.698;25.471;0;-1.671;26.371;0;-1.651;28.77;0;-1.771;29.207;0;-2.14;29.221;0;-2.152;29.32;0;-2.412;29.471;0;-2.524;29.99;0;-3.04;30.201;0;-3.25;35;0;-3.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
093_042_00054;0;0;-2.679;6.987;0;-2.679;7.87;0;-2.09;8.142;0;-1.909;8.361;0;-1.855;8.377;0;-1.84;8.617;0;-1.608;8.688;0;-1.54;8.836;0;-1.522;9.324;0;-1.478;9.758;0;-1.438;10;0;-1.262;10.561;0;-1.192;11.117;0;-1.219;11.824;0;-1.332;12.443;0;-1.561;13.203;0;-1.872;13.473;0;-1.946;14.052;0;-2.105;14.556;0;-2.158;14.695;0;-2.436;14.963;0;-2.628;15.093;0;-2.721;15.623;0;-3.25;16.132;0;-3.25;16.544;0;-2.842;16.692;0;-2.696;16.95;0;-2.38;17.077;0;-2.1;17.091;0;-2.07;17.224;0;-2.024;18.559;0;-1.788;19.57;0;-1.693;20.87;0;-1.712;23.171;0;-1.698;25.471;0;-1.671;26.371;0;-1.651;28.77;0;-1.771;29.207;0;-2.14;29.221;0;-2.152;29.32;0;-2.412;29.471;0;-2.524;29.99;0;-3.04;30.201;0;-3.25;35;0;-3.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
